"","Language","Place.Name","region","Longitude","Latitude"
"29221","sql","washington","pennsylvania",-77.0403,38.8994
"29222","c++","washington","virginia",-77.0403,38.8994
"29223","java","washington","virginia",-77.0403,38.8994
"29224","javascript","washington","virginia",-77.0403,38.8994
"29225","c","washington","district of columbia",-77.0401,38.8990666666667
"29226","c++","washington","district of columbia",-77.0401,38.8990666666667
"29227","html","washington","district of columbia",-77.0401,38.8990666666667
"29228","java","washington","district of columbia",-77.0401,38.8990666666667
"29229","javascript","washington","district of columbia",-77.0401,38.8990666666667
"29230","matlab","washington","district of columbia",-77.0401,38.8990666666667
"29231","mysql","washington","district of columbia",-77.0401,38.8990666666667
"29232","python","washington","district of columbia",-77.0401,38.8990666666667
"29233","sql","washington","district of columbia",-77.0401,38.8990666666667
"29234","swift","washington","district of columbia",-77.0401,38.8990666666667
"29235","sql","washington","pennsylvania",-77.0401,38.8990666666667
"29236","c++","washington","virginia",-77.0401,38.8990666666667
"29237","java","washington","virginia",-77.0401,38.8990666666667
"29238","javascript","washington","virginia",-77.0401,38.8990666666667
"29239","c","washington","district of columbia",-77.0391,38.9006
"29240","c++","washington","district of columbia",-77.0391,38.9006
"29241","html","washington","district of columbia",-77.0391,38.9006
"29242","java","washington","district of columbia",-77.0391,38.9006
"29243","javascript","washington","district of columbia",-77.0391,38.9006
"29244","matlab","washington","district of columbia",-77.0391,38.9006
"29245","mysql","washington","district of columbia",-77.0391,38.9006
"29246","python","washington","district of columbia",-77.0391,38.9006
"29247","sql","washington","district of columbia",-77.0391,38.9006
"29248","swift","washington","district of columbia",-77.0391,38.9006
"29249","sql","washington","pennsylvania",-77.0391,38.9006
"29250","c++","washington","virginia",-77.0391,38.9006
"29251","java","washington","virginia",-77.0391,38.9006
"29252","javascript","washington","virginia",-77.0391,38.9006
"29253","c","washington","district of columbia",-77.0377,38.8994
"29254","c++","washington","district of columbia",-77.0377,38.8994
"29255","html","washington","district of columbia",-77.0377,38.8994
"29256","java","washington","district of columbia",-77.0377,38.8994
"29257","javascript","washington","district of columbia",-77.0377,38.8994
"29258","matlab","washington","district of columbia",-77.0377,38.8994
"29259","mysql","washington","district of columbia",-77.0377,38.8994
"29260","python","washington","district of columbia",-77.0377,38.8994
"29261","sql","washington","district of columbia",-77.0377,38.8994
"29262","swift","washington","district of columbia",-77.0377,38.8994
"29263","sql","washington","pennsylvania",-77.0377,38.8994
"29264","c++","washington","virginia",-77.0377,38.8994
"29265","java","washington","virginia",-77.0377,38.8994
"29266","javascript","washington","virginia",-77.0377,38.8994
"29267","c","washington","district of columbia",-77.0375,38.9202
"29268","c++","washington","district of columbia",-77.0375,38.9202
"29269","html","washington","district of columbia",-77.0375,38.9202
"29270","java","washington","district of columbia",-77.0375,38.9202
"29271","javascript","washington","district of columbia",-77.0375,38.9202
"29272","matlab","washington","district of columbia",-77.0375,38.9202
"29273","mysql","washington","district of columbia",-77.0375,38.9202
"29274","python","washington","district of columbia",-77.0375,38.9202
"29275","sql","washington","district of columbia",-77.0375,38.9202
"29276","swift","washington","district of columbia",-77.0375,38.9202
"29277","sql","washington","pennsylvania",-77.0375,38.9202
"29278","c++","washington","virginia",-77.0375,38.9202
"29279","java","washington","virginia",-77.0375,38.9202
"29280","javascript","washington","virginia",-77.0375,38.9202
"29281","c","washington","district of columbia",-77.0369,38.8967333333333
"29282","c++","washington","district of columbia",-77.0369,38.8967333333333
"29283","html","washington","district of columbia",-77.0369,38.8967333333333
"29284","java","washington","district of columbia",-77.0369,38.8967333333333
"29285","javascript","washington","district of columbia",-77.0369,38.8967333333333
"29286","matlab","washington","district of columbia",-77.0369,38.8967333333333
"29287","mysql","washington","district of columbia",-77.0369,38.8967333333333
"29288","python","washington","district of columbia",-77.0369,38.8967333333333
"29289","sql","washington","district of columbia",-77.0369,38.8967333333333
"29290","swift","washington","district of columbia",-77.0369,38.8967333333333
"29291","sql","washington","pennsylvania",-77.0369,38.8967333333333
"29292","c++","washington","virginia",-77.0369,38.8967333333333
"29293","java","washington","virginia",-77.0369,38.8967333333333
"29294","javascript","washington","virginia",-77.0369,38.8967333333333
"29295","c","washington","district of columbia",-77.0367,38.895
"29296","c++","washington","district of columbia",-77.0367,38.895
"29297","html","washington","district of columbia",-77.0367,38.895
"29298","java","washington","district of columbia",-77.0367,38.895
"29299","javascript","washington","district of columbia",-77.0367,38.895
"29300","matlab","washington","district of columbia",-77.0367,38.895
"29301","mysql","washington","district of columbia",-77.0367,38.895
"29302","python","washington","district of columbia",-77.0367,38.895
"29303","sql","washington","district of columbia",-77.0367,38.895
"29304","swift","washington","district of columbia",-77.0367,38.895
"29305","sql","washington","pennsylvania",-77.0367,38.895
"29306","c++","washington","virginia",-77.0367,38.895
"29307","java","washington","virginia",-77.0367,38.895
"29308","javascript","washington","virginia",-77.0367,38.895
"29309","c","washington","district of columbia",-77.0365,38.8952
"29310","c++","washington","district of columbia",-77.0365,38.8952
"29311","html","washington","district of columbia",-77.0365,38.8952
"29312","java","washington","district of columbia",-77.0365,38.8952
"29313","javascript","washington","district of columbia",-77.0365,38.8952
"29314","matlab","washington","district of columbia",-77.0365,38.8952
"29315","mysql","washington","district of columbia",-77.0365,38.8952
"29316","python","washington","district of columbia",-77.0365,38.8952
"29317","sql","washington","district of columbia",-77.0365,38.8952
"29318","swift","washington","district of columbia",-77.0365,38.8952
"29319","sql","washington","pennsylvania",-77.0365,38.8952
"29320","c++","washington","virginia",-77.0365,38.8952
"29321","java","washington","virginia",-77.0365,38.8952
"29322","javascript","washington","virginia",-77.0365,38.8952
"29323","c","washington","district of columbia",-77.0364,38.945
"29324","c++","washington","district of columbia",-77.0364,38.945
"29325","html","washington","district of columbia",-77.0364,38.945
"29326","java","washington","district of columbia",-77.0364,38.945
"29327","javascript","washington","district of columbia",-77.0364,38.945
"29328","matlab","washington","district of columbia",-77.0364,38.945
"29329","mysql","washington","district of columbia",-77.0364,38.945
"29330","python","washington","district of columbia",-77.0364,38.945
"29331","sql","washington","district of columbia",-77.0364,38.945
"29332","swift","washington","district of columbia",-77.0364,38.945
"29333","sql","washington","pennsylvania",-77.0364,38.945
"29334","c++","washington","virginia",-77.0364,38.945
"29335","java","washington","virginia",-77.0364,38.945
"29336","javascript","washington","virginia",-77.0364,38.945
"29337","c","washington","district of columbia",-77.0363,38.9239
"29338","c++","washington","district of columbia",-77.0363,38.9239
"29339","html","washington","district of columbia",-77.0363,38.9239
"29340","java","washington","district of columbia",-77.0363,38.9239
"29341","javascript","washington","district of columbia",-77.0363,38.9239
"29342","matlab","washington","district of columbia",-77.0363,38.9239
"29343","mysql","washington","district of columbia",-77.0363,38.9239
"29344","python","washington","district of columbia",-77.0363,38.9239
"29345","sql","washington","district of columbia",-77.0363,38.9239
"29346","swift","washington","district of columbia",-77.0363,38.9239
"29347","sql","washington","pennsylvania",-77.0363,38.9239
"29348","c++","washington","virginia",-77.0363,38.9239
"29349","java","washington","virginia",-77.0363,38.9239
"29350","javascript","washington","virginia",-77.0363,38.9239
"29351","c","washington","district of columbia",-77.0362,38.8987
"29352","c++","washington","district of columbia",-77.0362,38.8987
"29353","html","washington","district of columbia",-77.0362,38.8987
"29354","java","washington","district of columbia",-77.0362,38.8987
"29355","javascript","washington","district of columbia",-77.0362,38.8987
"29356","matlab","washington","district of columbia",-77.0362,38.8987
"29357","mysql","washington","district of columbia",-77.0362,38.8987
"29358","python","washington","district of columbia",-77.0362,38.8987
"29359","sql","washington","district of columbia",-77.0362,38.8987
"29360","swift","washington","district of columbia",-77.0362,38.8987
"29361","sql","washington","pennsylvania",-77.0362,38.8987
"29362","c++","washington","virginia",-77.0362,38.8987
"29363","java","washington","virginia",-77.0362,38.8987
"29364","javascript","washington","virginia",-77.0362,38.8987
"29365","c","washington","district of columbia",-77.0361,38.9029
"29366","c++","washington","district of columbia",-77.0361,38.9029
"29367","html","washington","district of columbia",-77.0361,38.9029
"29368","java","washington","district of columbia",-77.0361,38.9029
"29369","javascript","washington","district of columbia",-77.0361,38.9029
"29370","matlab","washington","district of columbia",-77.0361,38.9029
"29371","mysql","washington","district of columbia",-77.0361,38.9029
"29372","python","washington","district of columbia",-77.0361,38.9029
"29373","sql","washington","district of columbia",-77.0361,38.9029
"29374","swift","washington","district of columbia",-77.0361,38.9029
"29375","sql","washington","pennsylvania",-77.0361,38.9029
"29376","c++","washington","virginia",-77.0361,38.9029
"29377","java","washington","virginia",-77.0361,38.9029
"29378","javascript","washington","virginia",-77.0361,38.9029
"29379","c","washington","district of columbia",-77.0356,38.8987
"29380","c++","washington","district of columbia",-77.0356,38.8987
"29381","html","washington","district of columbia",-77.0356,38.8987
"29382","java","washington","district of columbia",-77.0356,38.8987
"29383","javascript","washington","district of columbia",-77.0356,38.8987
"29384","matlab","washington","district of columbia",-77.0356,38.8987
"29385","mysql","washington","district of columbia",-77.0356,38.8987
"29386","python","washington","district of columbia",-77.0356,38.8987
"29387","sql","washington","district of columbia",-77.0356,38.8987
"29388","swift","washington","district of columbia",-77.0356,38.8987
"29389","sql","washington","pennsylvania",-77.0356,38.8987
"29390","c++","washington","virginia",-77.0356,38.8987
"29391","java","washington","virginia",-77.0356,38.8987
"29392","javascript","washington","virginia",-77.0356,38.8987
"29393","c","washington","district of columbia",-77.0355,38.8946
